subject,filename,issue_id,page_number,issue,highlighted_context,pass_code,error_category,confidence_score,reasoning
Business,gcse-business---unit-3-business-strategies-for-success.csv,9,7,asons,...                                      | **asons** why businesses grow.                   ...,LTC,PARSING_ERROR,100,Word truncated and split across table cells; should be 'reasons'.
Business,gcse-business---unit-3-business-strategies-for-success.csv,10,9,instore,"...ade on site every day in each of its 28 **instore** kitchens.  As a successful business, Je...",LTC,PARSING_ERROR,90,Missing hyphen in compound adjective 'in-store' according to OED standard.
Business,gcse-business---unit-3-business-strategies-for-success.csv,11,9,onthe-job,"... competitive salary, staff discount and **onthe-job** training.  | (a) | make its products. |...",LTC,PARSING_ERROR,90,Incorrect hyphenation; should be 'on-the-job' as a compound adjective.
Business,gcse-business---unit-3-business-strategies-for-success.csv,12,11,ne,...---------------------  |  | employees | **ne** benefits to Jenkins s. | bakery or usin...,LTC,PARSING_ERROR,100,Truncated word 'new' due to table parsing.
Business,gcse-business---unit-3-business-strategies-for-success.csv,13,11,tra,...enkins s. | bakery or using | on-me-job **tra** | ining for new | [4] | |----------|---...,LTC,PARSING_ERROR,100,Truncated word 'training' due to table parsing.
Business,gcse-business---unit-3-business-strategies-for-success.csv,14,11,ining,... s. | bakery or using | on-me-job tra | **ining** for new | [4] | |----------|-----------...,LTC,PARSING_ERROR,100,Truncated word 'training' due to table parsing.
Business,gcse-business---unit-3-business-strategies-for-success.csv,15,11,manuf,...                      | children's bike **manuf**                                        ...,LTC,PARSING_ERROR,100,Truncated word 'manufacturing' or 'manufacturer' due to table parsing.
Business,gcse-business---unit-3-business-strategies-for-success.csv,16,11,ement,... table below shows | the income state | **ement** for Brat | s Bikes for 2024 |  | |  |  ...,LTC,PARSING_ERROR,100,Truncated word 'statement' due to table parsing.
Business,gcse-business---unit-3-business-strategies-for-success.csv,17,11,suc,...margin | 600 000 400 000 ? for business **suc** | 400 000 500 000 41.7% |  | [2] | |  |...,LTC,PARSING_ERROR,100,Truncated word 'such' due to table parsing.
Business,gcse-business---unit-3-business-strategies-for-success.csv,18,11,suc,...ortant | 600 000 400 000 ? for business **suc** | 400 000 500 000 41.7% |  |  |  {12}--...,LTC,PARSING_ERROR,100,Truncated word 'such' due to table parsing.
Business,gcse-business---unit-3-business-strategies-for-success.csv,42,30,and,...ed as the business is a zero waste store** and** it does not fit with its USP. - Expandi...,LTC,STYLISTIC_PREFERENCE,70,"The conjunction 'and' is used correctly; a comma before it is a stylistic preference, not a grammatical necessity."
Business,gcse-business-3160-unit-2-nea-handbook.csv,0,4,outside of,...cess evidence they have been developing **outside of** supervised activities.  #### **Authenti...,LTC,STYLISTIC_PREFERENCE,70,The word 'of' is redundant; 'outside' can function as a preposition on its own for improved conciseness in formal writing.
Business,overview-of-consultation-findings.csv,0,1,Exper,... and Communication Area of Learning and **Exper** | ience .15 | | Level 2 Award in Additi...,LTC,PARSING_ERROR,100,Word 'Experience' is truncated across a line break in a table cell due to parsing.
Business,overview-of-consultation-findings.csv,1,1,ience,...munication Area of Learning and Exper | **ience** .15 | | Level 2 Award in Additional Cor...,LTC,PARSING_ERROR,100,Word 'Experience' is truncated across a line break in a table cell due to parsing.
Business,overview-of-consultation-findings.csv,3,5,and,...greater detail with Qualifications Wales** and** we will also be discussing the issue wi...,LTC,STYLISTIC_PREFERENCE,70,"A comma before 'and' separating independent clauses is a stylistic choice, not an absolute error."
Business,overview-of-consultation-findings.csv,5,9,and,...hat the content is teachable in the time** and** we will strengthen our focus on reviewi...,LTC,STYLISTIC_PREFERENCE,70,"A comma before 'and' separating independent clauses is a stylistic choice, not an absolute error."
Business,overview-of-consultation-findings.csv,6,10,and,... balance of physical and human geography** and** we have updated the possible areas to b...,LTC,STYLISTIC_PREFERENCE,70,"A comma before 'and' separating independent clauses is a stylistic choice, not an absolute error."
Business,overview-of-consultation-findings.csv,7,10,that that,...ts generally agreed or partially agreed **that that** the proposed assessment approach is app...,LTC,ABSOLUTE_GRAMMATICAL_ERROR,100,Redundant repetition of the word 'that'.
Business,overview-of-consultation-findings.csv,8,12,and,...sed concern that the weighting was heavy** and** it would impact on teacher workload. We...,LTC,STYLISTIC_PREFERENCE,70,"A comma before 'and' separating independent clauses is a stylistic choice, not an absolute error."
Business,overview-of-consultation-findings.csv,10,15,and,...r for this unit is aware of the concerns** and** we will aim to include writing that rep...,LTC,STYLISTIC_PREFERENCE,70,"A comma before 'and' separating independent clauses is a stylistic choice, not an absolute error."
Business,overview-of-consultation-findings.csv,11,17,time consuming,...ondents conveying that oracy tasks were **time consuming** and difficult to administer. As a direc...,LTC,PARSING_ERROR,90,Compound adjective 'time-consuming' should be hyphenated for clarity and formal style.
Business,overview-of-consultation-findings.csv,12,17,with regards to,...t is clearly on 'Continuity and change' **with regards to** both language and ideas. There will now...,LTC,ABSOLUTE_GRAMMATICAL_ERROR,95,The correct idiom is 'with regard to' (singular) or 'as regards'.
Business,overview-of-consultation-findings.csv,13,18,and,... are supported by this new qualification** and** we will work to ensure that this is the...,LTC,STYLISTIC_PREFERENCE,70,A comma before 'and' is a stylistic preference when connecting two independent clauses for improved readability in formal writing.
Business,wjec-gcse-business-specification.csv,0,4,MMAR,...-------------  ### **CONTENTS**  | SU | **MMAR**'  | Y OF ASSESSMENT                    ...,LTC,PARSING_ERROR,100,Truncated word 'SUMMARY' split across table cells.
Business,wjec-gcse-business-specification.csv,1,4,',...---------  ### **CONTENTS**  | SU | MMAR**'**  | Y OF ASSESSMENT                     ...,LTC,PARSING_ERROR,100,Apostrophe is a parsing artifact from the truncated word 'SUMMARY'.
Business,wjec-gcse-business-specification.csv,2,4,DDUCTION,...-----------------|----| | 1. | INTRO  | **DDUCTION**                                        ...,LTC,PARSING_ERROR,100,Truncated word 'INTRODUCTION' split across table cells.
Business,wjec-gcse-business-specification.csv,3,4,Jse,...                 | 8  | |    | 1.5 L  | **Jse** of language                            ...,LTC,PARSING_ERROR,100,OCR error: 'J' instead of 'U' in 'Use of language'.
Business,wjec-gcse-business-specification.csv,4,4,SUBJE,...                          | 8  | | 2  | **SUBJE**  | ECT CONTENT                         ...,LTC,PARSING_ERROR,100,Truncated word 'SUBJECT' split across table cells.
Business,wjec-gcse-business-specification.csv,5,4,Oppor,...                          | 35 | |    | **Oppor**  | tunities for integration of learning...,LTC,PARSING_ERROR,100,Truncated word 'Opportunities' split across table cells.
Business,wjec-gcse-business-specification.csv,6,4,tunities,...                 | 35 | |    | Oppor  | **tunities** for integration of learning experiences...,LTC,PARSING_ERROR,100,Truncated word 'Opportunities' split across table cells.
Business,wjec-gcse-business-specification.csv,7,4,SSMENT,...ces              | 38 | | 3  | ASSES  | **SSMENT**                                        ...,LTC,PARSING_ERROR,100,Truncated word 'ASSESSMENT' split across table cells.
Business,wjec-gcse-business-specification.csv,8,4,MALPI,...essment                   | 40 | | 4  | **MALPI**  | RACTICE                             ...,LTC,PARSING_ERROR,100,Truncated word 'MALPRACTICE' split across table cells.
Business,wjec-gcse-business-specification.csv,9,4,RACTICE,...                 | 40 | | 4  | MALPI  | **RACTICE**                                        ...,LTC,PARSING_ERROR,100,Truncated word 'MALPRACTICE' split across table cells.
Business,wjec-gcse-business-specification.csv,10,4,TECHI,...                          | 42 | | 5  | **TECHI**  | NICAL INFORMATION                   ...,LTC,PARSING_ERROR,100,Word split across table cells due to parsing; should be 'TECHNICAL'.
Business,wjec-gcse-business-specification.csv,11,4,NICAL,...                 | 42 | | 5  | TECHI  | **NICAL** INFORMATION                            ...,LTC,PARSING_ERROR,100,Word split across table cells due to parsing; should be 'TECHNICAL'.
Business,wjec-gcse-business-specification.csv,12,7,and,...ways in which businesses succeed or fail** and** the strategies required for success   -...,LTC,FALSE_POSITIVE,95,"No comma is required before 'and' as it connects two elements in a list, not two independent clauses."
Business,wjec-gcse-business-specification.csv,13,24,businesses,...- 2.3.1b Environmental issues caused by **businesses** activity - 2.3.2b How businesses can ac...,LTC,ABSOLUTE_GRAMMATICAL_ERROR,100,Missing apostrophe for possessive plural 'businesses'' or should be 'business activity' (singular noun as adjective).
Business,wjec-gcse-business-specification.csv,14,24,businesses,...| 2.3.1b Environmental issues caused by **businesses** activity | Learners should understand h...,LTC,ABSOLUTE_GRAMMATICAL_ERROR,100,Missing apostrophe for possessive plural 'businesses'' or should be 'business activity' (singular noun as adjective).
Business,wjec-gcse-business-specification.csv,19,40,hand written,"...ust be submitted digitally (they may be **hand written** and scanned, or completed digitally).  ...",LTC,PARSING_ERROR,90,Compound adjective 'hand-written' should be hyphenated.
Business,wjec-gcse-business-specification.csv,20,41,hand written,"...ust be submitted digitally (they may be **hand written** and scanned, or completed digitally).  ...",LTC,PARSING_ERROR,90,Compound adjective 'hand-written' should be hyphenated.
Computer-Science,gcse-computer-science---guidance-for-teaching-unit-1.csv,152,70,telephone telephone,"...s string input(""Enter telephone number"")**telephone telephone**_Length = telephone.length if telephone....",LTC,PARSING_ERROR,100,"The tool incorrectly parsed 'telephone_Length' as two separate words, 'telephone telephone'."
Computer-Science,gcse-computer-science---guidance-for-teaching-unit-1.csv,154,71,Eend,"...""Please enter the correct username"")    **Eend** if ```  {72}---------------------------...",LTC,SPELLING_ERROR,100,'Eend' is a misspelling of 'end' in the programming construct 'end if'.
Computer-Science,gcse-computer-science---guidance-for-teaching-unit-1.csv,156,74,licenses,"...rs must adhere to the terms of software **licenses**, whether creating open -source, proprie...",LTC,SPELLING_ERROR,90,'licenses' should be 'licences' as a plural noun in British English.
Computer-Science,gcse-computer-science---guidance-for-teaching-unit-1.csv,157,75,socio -economic,"...accessible to users regardless of their **socio -economic** background, disability, or location. - ...",LTC,PARSING_ERROR,100,'socio -economic' should be hyphenated as 'socio-economic' to form a compound adjective.
Computer-Science,gcse-computer-science---guidance-for-teaching-unit-1.csv,158,77,user -friendly,...to be more memorable. This is much more **user -friendly** compared to raw machine code. For examp...,LTC,PARSING_ERROR,100,'user -friendly' should be hyphenated as 'user-friendly' to form a compound adjective.
Computer-Science,gcse-computer-science---guidance-for-teaching-unit-1.csv,159,80,edn,...eyword is incorrectly spelt. Examples: '**edn** if' instead of 'end if' - **Linking:** ...,LTC,FALSE_POSITIVE,100,"'edn' is presented as an example of an incorrect spelling, so it is correct in its context."
Computer-Science,gcse-computer-science---guidance-for-teaching-unit-1.csv,160,80,nearest,...ing is when a number is approximated to **nearest** whole number/tenth/hundredth. Example: ...,LTC,ABSOLUTE_GRAMMATICAL_ERROR,100,The definite article 'the' is missing before 'nearest whole number'.
Computer-Science,gcse-computer-science---guidance-for-teaching-unit-1.csv,161,80,nearest,"...nth/hundredth. Example: 34.5 rounded to **nearest** whole number is 35, an error of +0.5. -...",LTC,ABSOLUTE_GRAMMATICAL_ERROR,100,The definite article 'the' is missing before 'nearest whole number'.
Computer-Science,gcse-computer-science---guidance-for-teaching-unit-1.csv,162,84,menu driven,"...ace (GUI), Command Line Interface (CLI) **menu driven** and Mobile User Interface (MUI). - **Se...",LTC,PARSING_ERROR,90,'menu driven' should be hyphenated as 'menu-driven' when used as a compound adjective.
Computer-Science,gcse-computer-science---guidance-for-teaching-unit-1.csv,164,88,t here,...ent of the system. These people will be **t here** to effectively train the users as well ...,LTC,PARSING_ERROR,100,'t here' is a parsing error; it should be 'there'.
Computer-Science,gcse-computer-science---guidance-for-teaching-unit-1.csv,194,134,so,...ucting the program to do the wrong thing** so** the program works but produces the wron...,LTC,STYLISTIC_PREFERENCE,70,"A comma before 'so' when connecting independent clauses is a stylistic choice, not a grammatical error."
Computer-Science,gcse-computer-science---guidance-for-teaching-unit-1.csv,195,134,pre defined,... need to choose from – this only allows **pre defined** options. | | Lossless Compression | A m...,LTC,PARSING_ERROR,90,Compound adjective 'pre-defined' requires a hyphen according to OED standards.
Computer-Science,gcse-computer-science---guidance-for-teaching-unit-1.csv,196,137,Phyisical,...porting to be a legitimate company. | | **Phyisical** data breach | A type of data breach; oc...,LTC,SPELLING_ERROR,100,'Phyisical' is a clear misspelling of 'Physical'.
Computer-Science,gcse-computer-science---guidance-for-teaching-unit-1.csv,197,137,PIcture,".... | | Pixel | The word used to describe **PIcture** ELements, these are the smallest elemen...",LTC,SPELLING_ERROR,90,'PIcture' is incorrectly capitalised; it should be 'Picture'.
Computer-Science,gcse-computer-science---guidance-for-teaching-unit-1.csv,198,137,ELements,"...xel | The word used to describe PIcture **ELements**, these are the smallest elements that c...",LTC,SPELLING_ERROR,90,'ELements' is incorrectly capitalised; it should be 'Elements'.
Computer-Science,gcse-computer-science---guidance-for-teaching-unit-1.csv,199,140,nearest,"... in less accuracy. E.g. 34.5 rounded to **nearest** whole number is 35, an error of +0.5. |...",LTC,FALSE_POSITIVE,100,'Rounded to nearest whole number' is grammatically correct and commonly used phrasing.
Computer-Science,gcse-computer-science---guidance-for-teaching-unit-1.csv,200,141,ATM machines,... devices placed on payment terminals or **ATM machines**. | | Social engineering | Involves tric...,LTC,ABSOLUTE_GRAMMATICAL_ERROR,100,'ATM machines' is a pleonasm as ATM stands for 'Automated Teller Machine'.
Computer-Science,gcse-computer-science---unit-1-understanding-computer-science.csv,0,5,all of the,...wing: <ul><li>The PSU provides power to **all of the** components.</li></ul> |  | 1 |  |  | 1 ...,LTC,FALSE_POSITIVE,100,The phrase 'all of the' is grammatically correct and acceptable.
Computer-Science,gcse-computer-science---unit-1-understanding-computer-science.csv,1,8,a,...(e.g. Flash memory is more durable than **a** HDD as it has no moving parts)</li><li>...,LTC,ABSOLUTE_GRAMMATICAL_ERROR,100,The indefinite article should be 'an' before an acronym pronounced with an initial vowel sound (an HDD).
Computer-Science,gcse-computer-science---unit-1-understanding-computer-science.csv,3,13,Implementatio,...                          |           | **Implementatio** |     |               |  |  |  | |  |  ...,LTC,PARSING_ERROR,100,"Word 'Implementatio' is truncated, likely due to PDF conversion or table formatting."
Computer-Science,gcse-computer-science---unit-1-understanding-computer-science.csv,4,18,licenses,...Property <ul><li>Respect copyrights and **licenses**.</li></ul> | |  | Environmental Impact ...,LTC,SPELLING_ERROR,90,"In UK English, the noun form is 'licences', while 'licenses' is the verb."
Computer-Science,gcse-computer-science---unit-1-understanding-computer-science.csv,5,19,licenses,"...tual Property  • Respect copyrights and **licenses**, attribute sources correctly, and ensur...",LTC,SPELLING_ERROR,90,"In UK English, the noun form is 'licences', while 'licenses' is the verb."
Computer-Science,gcse-computer-science---unit-1-understanding-computer-science.csv,6,22,so,"... registers and program counter, is saved** so** the task can resume later without losin...",LTC,FALSE_POSITIVE,100,The conjunction 'so' is used correctly to introduce a clause of purpose; no comma is strictly required.
Computer-Science,gcse-computer-science---unit-1-understanding-computer-science.csv,7,23,so,"...ks, handling input and output operations** so** tasks do not interfere with each other....",LTC,FALSE_POSITIVE,100,The conjunction 'so' is used correctly to introduce a clause of purpose; no comma is strictly required.
Computer-Science,gcse-computer-science---unit-1-understanding-computer-science.csv,9,26,iteger,"...er is integer 3 a is integer 4 total is **iteger** 5 6 for i = 1 to 10 7 output ""Please en...",LTC,SPELLING_ERROR,100,'iteger' is a clear misspelling of 'integer'.
Computer-Science,gcse-computer-science---unit-1-understanding-computer-science.csv,12,26,analysis analysis,...de optimisation |  | recursion semantic **analysis analysis** |  |  | iteration count |  |  | |-----|...,LTC,PARSING_ERROR,100,"The word 'analysis' is repeated, indicating a parsing artifact or typo."
Computer-Science,gcse-computer-science---unit-1-understanding-computer-science.csv,13,26,iteger,... following: 2 2 <ul><li>Error: total is **iteger**</li><li>total is integer Change:</li></...,LTC,SPELLING_ERROR,100,"'iteger' is a clear misspelling of 'integer', explicitly identified as an error in the document."
Computer-Science,overview-of-consultation-findings.csv,0,1,Exper,... and Communication Area of Learning and **Exper** | ience .15 | | Level 2 Award in Additi...,LTC,PARSING_ERROR,100,"The word 'Experience' is truncated by a line break in a table cell, causing a parsing artifact."
Computer-Science,overview-of-consultation-findings.csv,1,1,ience,...munication Area of Learning and Exper | **ience** .15 | | Level 2 Award in Additional Cor...,LTC,PARSING_ERROR,100,"The word 'Experience' is truncated by a line break in a table cell, causing a parsing artifact."
Computer-Science,overview-of-consultation-findings.csv,3,5,and,...greater detail with Qualifications Wales** and** we will also be discussing the issue wi...,LTC,FALSE_POSITIVE,100,The word 'and' is correctly used as a conjunction; there is no error.
Computer-Science,overview-of-consultation-findings.csv,4,6,all of the,...ications will provide stakeholders with **all of the** information they require in due course....,LTC,FALSE_POSITIVE,100,The phrase 'all of the' is grammatically correct and commonly used; there is no error.
Computer-Science,overview-of-consultation-findings.csv,5,9,and,...hat the content is teachable in the time** and** we will strengthen our focus on reviewi...,LTC,FALSE_POSITIVE,100,The word 'and' is correctly used as a conjunction; there is no error.
Computer-Science,overview-of-consultation-findings.csv,6,10,and,... balance of physical and human geography** and** we have updated the possible areas to b...,LTC,FALSE_POSITIVE,100,The word 'and' is correctly used as a conjunction; there is no error.
Computer-Science,overview-of-consultation-findings.csv,7,10,that that,...ts generally agreed or partially agreed **that that** the proposed assessment approach is app...,LTC,ABSOLUTE_GRAMMATICAL_ERROR,100,There is a redundant repetition of the word 'that' ('that that').
Computer-Science,overview-of-consultation-findings.csv,8,12,and,...sed concern that the weighting was heavy** and** it would impact on teacher workload. We...,LTC,FALSE_POSITIVE,100,The word 'and' is correctly used as a conjunction; there is no error.
Computer-Science,overview-of-consultation-findings.csv,9,13,whether or not,...dual learners or groups of learners and **whether or not** the teacher performs the control elemen...,LTC,FALSE_POSITIVE,100,The phrase 'whether or not' is grammatically correct and commonly used; there is no error.
Computer-Science,overview-of-consultation-findings.csv,10,15,and,...r for this unit is aware of the concerns** and** we will aim to include writing that rep...,LTC,FALSE_POSITIVE,100,The word 'and' is correctly used as a conjunction; there is no error.
Dance,wjec-gcse-dance-specification.csv,0,3,SUMN,...-------------------  ## **CONTENTS**  | **SUMN** | //ARY      | OF ASSESSMENT           ...,LTC,PARSING_ERROR,100,Truncated word 'SUMMARY' split across table cells due to parsing.
Dance,wjec-gcse-dance-specification.csv,1,3,INTR,...------------------------|----| | 1    | **INTR**       | ODUCTION                       ...,LTC,PARSING_ERROR,100,Truncated word 'INTRODUCTION' split across table cells due to parsing.
Dance,wjec-gcse-dance-specification.csv,2,3,ODUCTION,...-----------|----| | 1    | INTR       | **ODUCTION**                                        ...,LTC,PARSING_ERROR,100,Truncated word 'INTRODUCTION' split across table cells due to parsing.
Dance,wjec-gcse-dance-specification.csv,3,3,SUBJ,...                        | 8  | | 2    | **SUBJ**       | IECT CONTENT                   ...,LTC,PARSING_ERROR,100,Truncated word 'SUBJECT' split across table cells due to parsing.
Dance,wjec-gcse-dance-specification.csv,4,3,IECT,...           | 8  | | 2    | SUBJ       | **IECT** CONTENT                                ...,LTC,PARSING_ERROR,100,Truncated word 'SUBJECT' split across table cells due to parsing.
Dance,wjec-gcse-dance-specification.csv,5,3,rtunities,...           | 15 | |      | Орро       | **rtunities** for integration of learning experiences...,LTC,PARSING_ERROR,100,Truncated word 'Opportunities' split across table cells due to parsing.
Dance,wjec-gcse-dance-specification.csv,6,3,MALF,... assessment             |    | | 4    | **MALF**       | PRACTICE                       ...,LTC,PARSING_ERROR,100,Truncated word 'MALPRACTICE' split across table cells due to parsing.
Dance,wjec-gcse-dance-specification.csv,7,3,INICAL,...           | 23 | | 5    | TECH       | **INICAL** INFORMATION                            ...,LTC,PARSING_ERROR,100,Truncated word 'TECHNICAL' split across table cells due to parsing.
Dance,wjec-gcse-dance-specification.csv,8,15,of of,...velop an understanding and appreciation **of of** how meaning is communicated through dan...,LTC,ABSOLUTE_GRAMMATICAL_ERROR,100,Redundant repetition of the word 'of'.
Dance,wjec-gcse-dance-specification.csv,12,26,but,...cles. - use or **Mirroring** like unison** but** dancers use the opposite side of the bo...,LTC,PARSING_ERROR,90,"Inconsistent bolding of 'but' appears to be a parsing artifact, not a linguistic error."
Dance,wjec-gcse-dance-specification.csv,13,27,overlayed,"...ue** where phrases and sequences return **overlayed**, fragmented, and developed. - **Narrati...",LTC,SPELLING_ERROR,90,The correct past participle of 'overlay' is 'overlaid' in standard English for formal documentation.
Design-and-Technology,wjec-gcse-design-and-technology-specification.csv,0,3,MMAR,...-------------  ## **CONTENTS**  | SU  | **MMAR**                          | Y OF ASSESSM...,LTC,PARSING_ERROR,100,Truncated word 'SUMMARY' in the table of contents.
Design-and-Technology,wjec-gcse-design-and-technology-specification.csv,1,3,DDUCTION,...| 1   | INTRO                         | **DDUCTION**                                        ...,LTC,PARSING_ERROR,100,Truncated word 'INTRODUCTION' split across two cells in the table of contents.
Design-and-Technology,wjec-gcse-design-and-technology-specification.csv,2,3,rtunities,...|     | Орро                          | **rtunities** for integration of learning experiences...,LTC,PARSING_ERROR,100,Truncated word 'Opportunities' split across two cells in the table of contents.
Design-and-Technology,wjec-gcse-design-and-technology-specification.csv,3,3,MALP,...                         | 44 | | 4   | **MALP**                          | RACTICE     ...,LTC,PARSING_ERROR,100,Truncated word 'MALPRACTICE' split across two cells in the table of contents.
Design-and-Technology,wjec-gcse-design-and-technology-specification.csv,4,3,RACTICE,...| 4   | MALP                          | **RACTICE**                                        ...,LTC,PARSING_ERROR,100,Truncated word 'MALPRACTICE' split across two cells in the table of contents.
Design-and-Technology,wjec-gcse-design-and-technology-specification.csv,5,3,endix,...                         | 47 | | App | **endix** .                       | A: Opportunit...,LTC,PARSING_ERROR,100,Truncated word 'Appendix' split across two cells in the table of contents.
Design-and-Technology,wjec-gcse-design-and-technology-specification.csv,6,8,Desing,...hnology in the 21st Century and Unit 2: **Desing** Project consist of:  - core knowledge a...,LTC,SPELLING_ERROR,100,'Desing' is a misspelling of 'Design'.
Design-and-Technology,wjec-gcse-design-and-technology-specification.csv,9,16,electronical,"...dback in a system - measurements within **electronical** circuits, including:   - voltage volts ...",LTC,SPELLING_ERROR,100,'electronical' is an incorrect word form; it should be 'electronic'.
Design-and-Technology,wjec-gcse-design-and-technology-specification.csv,10,17,dc,"...liquid crystal display (LCD)   - motors **dc** motors, servo, stepper   - solenoids. -...",LTC,SPELLING_ERROR,90,'dc' should be capitalized as 'DC' for the technical abbreviation 'direct current'.
Design-and-Technology,wjec-gcse-design-and-technology-specification.csv,11,17,darlington,... including:   - transistor circuits   - **darlington** pair circuits   - thyristor circuits   ...,LTC,SPELLING_ERROR,100,'darlington' should be capitalized as 'Darlington' as it is part of a proper noun (Darlington pair).
Design-and-Technology,wjec-gcse-design-and-technology-specification.csv,12,18,levers,"...defined as input, process, output - the **levers** classification, including:   - class 1 ...",LTC,FALSE_POSITIVE,100,"The term 'levers classification' is acceptable in a technical context, referring to a classification system for levers."
Design-and-Technology,wjec-gcse-design-and-technology-specification.csv,13,19,dc,"... spur gears, worm gears, belts, motors (**dc** motors, stepper, servo)   - electrical ...",LTC,SPELLING_ERROR,90,The abbreviation 'dc' should be capitalised as 'DC' for direct current in a formal educational document.
Design-and-Technology,wjec-gcse-design-and-technology-specification.csv,15,25,wind proof,...  - absorbency   - insulation   - water/**wind proof**   - anti-static. - that a variety of fi...,LTC,PARSING_ERROR,90,Compound adjective 'wind-proof' requires hyphenation according to OED standards.
Design-and-Technology,wjec-gcse-design-and-technology-specification.csv,16,29,parana,...   - beech   - balsa   - scots pine   - **parana** pine. - the aesthetic and functional pr...,LTC,FALSE_POSITIVE,100,'Parana pine' is a correct proper noun for a type of wood.
Design-and-Technology,wjec-gcse-design-and-technology-specification.csv,17,32,selfassembly,"...facture of mass-produced products to be **selfassembly**, including:   - KDF (Knock-down fitting...",LTC,PARSING_ERROR,90,The compound word 'self-assembly' requires hyphenation.
Design-and-Technology,wjec-gcse-design-and-technology-specification.csv,18,35,craftmanship,...quality</li><li>exhibits good/excellent **craftmanship**</li><li>demonstrates functionality</li>...,LTC,SPELLING_ERROR,100,"The correct spelling is 'craftsmanship', not 'craftmanship'."
Digital-Media-and-Film,wjec-gcse-digital-media-and-film-specification.csv,0,3,MMAR,...------------------  # Contents  | SUI | **MMAR**                                        ...,LTC,PARSING_ERROR,100,Word 'SUMMARY' has been split across table cells due to parsing.
Digital-Media-and-Film,wjec-gcse-digital-media-and-film-specification.csv,1,3,INTR,...-------------------------|----| | 1   | **INTR**                                        ...,LTC,PARSING_ERROR,100,Word 'INTRODUCTION' has been split across table cells due to parsing.
Digital-Media-and-Film,wjec-gcse-digital-media-and-film-specification.csv,2,3,ODUCTION,...                                      | **ODUCTION**                                        ...,LTC,PARSING_ERROR,100,Word 'INTRODUCTION' has been split across table cells due to parsing.
Digital-Media-and-Film,wjec-gcse-digital-media-and-film-specification.csv,3,3,SUBJ,...                         | 8  | | 2   | **SUBJ**                                        ...,LTC,PARSING_ERROR,100,Word 'SUBJECT' has been split across table cells due to parsing.
Digital-Media-and-Film,wjec-gcse-digital-media-and-film-specification.csv,4,3,SSMENT,...                                      | **SSMENT**                                        ...,LTC,PARSING_ERROR,100,Word 'ASSESSMENT' has been split across table cells due to parsing.
Digital-Media-and-Film,wjec-gcse-digital-media-and-film-specification.csv,5,3,MALF,...                         | 26 | | 4   | **MALF**                                        ...,LTC,PARSING_ERROR,100,Word 'MALPRACTICE' has been split across table cells due to parsing.
Digital-Media-and-Film,wjec-gcse-digital-media-and-film-specification.csv,6,3,endix,...                         | 29 | | App | **endix**                                        ...,LTC,PARSING_ERROR,100,Word 'Appendix' has been split across table cells due to parsing.
Digital-Media-and-Film,wjec-gcse-digital-media-and-film-specification.csv,7,3,endix,...the Curriculum for Wales | 30 | | App | **endix**                                        ...,LTC,PARSING_ERROR,100,Word 'Appendix' has been split across table cells due to parsing.
Digital-Media-and-Film,wjec-gcse-digital-media-and-film-specification.csv,8,7,enables,"...es, tools, materials and practices that **enables** them to become curious and creative ind...",LTC,ABSOLUTE_GRAMMATICAL_ERROR,100,Subject-verb agreement error; the plural subject 'practices' requires the plural verb 'enable'.
Digital-Media-and-Film,wjec-gcse-digital-media-and-film-specification.csv,9,10,crosscutting,"...ecessary skills required to explore the **crosscutting** themes of human-rights and diversity, i...",LTC,PARSING_ERROR,90,Compound adjective 'cross-cutting' should be hyphenated according to WJEC style and common UK English usage.
Digital-Media-and-Film,wjec-gcse-digital-media-and-film-specification.csv,11,12,low key,"...ghting (for example, high key lighting, **low key** lighting).</li></ul> | | 1.1.2 How film...",LTC,PARSING_ERROR,90,Hyphenation required for the compound adjective 'low-key' when preceding a noun.
Digital-Media-and-Film,wjec-gcse-digital-media-and-film-specification.csv,12,19,live streaming,"...releases)   - video games (for example; **live streaming**, free demos)   - television/streaming (...",LTC,FALSE_POSITIVE,100,'live streaming' is correct as a noun phrase; no hyphen is required.
Digital-Media-and-Film,wjec-gcse-digital-media-and-film-specification.csv,14,22,post production,... their technical and creative skills in **post production** by:</li><li>editing the digital media o...,LTC,PARSING_ERROR,90,'post-production' is a standard hyphenated compound noun in this context.
Digital-Media-and-Film,wjec-gcse-digital-media-and-film-specification.csv,16,35,screen writer,... | | Screenplay | A script written by a **screen writer** for a film or television show that tell...,LTC,PARSING_ERROR,90,"'screenwriter' should be a single, merged word, not two separate words."
Digital-Technology,wjec-gcse-digital-technology-specification.csv,0,5,consequences to,"...ere are broad legal, social and ethical **consequences to** the use of technology  <span id=""page-5...",LTC,POSSIBLE_AMBIGUOUS_GRAMMATICAL_ERROR,75,"While 'consequences to' is not strictly incorrect, 'consequences of' is generally preferred and clearer in formal writing when referring to the results of an action."
Digital-Technology,wjec-gcse-digital-technology-specification.csv,1,19,privacyfocused,"...oftware tools and technologies, such as **privacyfocused** browsers and Virtual Private Networks (...",LTC,PARSING_ERROR,90,"The compound adjective 'privacy-focused' requires a hyphen when preceding a noun, which is a common parsing artifact."
