Subject,Filename,issue_id,page_number,issue,highlighted_context,pass_code,error_category,confidence_score,reasoning
Business,gcse-business---delivery-guide.csv,12,11,Sort/ Order,**Sort/ Order** | Arrange systematically.,,ErrorCategory.CONSISTENCY_ERROR,85,"Inconsistent spacing around the slash; maintain consistency with other compound terms like 'Categorise/classify' (e.g., 'Sort/Order')."
Business,gcse-business---delivery-guide.csv,13,11,e.g. calculate,This command word should only be used in the context of a mathematical question **e.g. calculate** the value of.,,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,The abbreviation 'e.g.' should be followed by a comma in formal British English.
Business,gcse-business---delivery-guide.csv,14,11,"Communicate, write and speak","**Communicate, write and speak** | Share information by speaking or writing.",,ErrorCategory.AMBIGUOUS_PHRASING,80,"The phrasing is ambiguous; it is unclear if 'write and speak' are examples of 'Communicate' or separate command words, and the punctuation is inconsistent with other command word listings."
Business,gcse-business---delivery-guide.csv,15,12,Shift,| Shift | **Use arithmetic shift functions** |,,ErrorCategory.FACTUAL_INACCURACY,95,The definition provided for 'Shift' is specific to computing/mathematics and is factually inaccurate for a Business GCSE context.
Business,gcse-business---delivery-guide.csv,16,12,Simplify,| Simplify | **Re-write an expression or a number in a simpler form** |,,ErrorCategory.FACTUAL_INACCURACY,95,The definition provided for 'Simplify' is specific to mathematics and is factually inaccurate for a Business GCSE context.
Business,gcse-business---delivery-guide.csv,17,13,algorithm,| Write | Formulate and write down (for example an **algorithm**) |,,ErrorCategory.FACTUAL_INACCURACY,95,The example 'an algorithm' is specific to computing and is factually inaccurate or misleading for a Business GCSE context.
Business,gcse-business---delivery-guide.csv,18,13,components identify,| Analyse | Separate information into **components identify** their characteristics. |,,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,A conjunction 'and' is missing between 'components' and 'identify' for correct grammatical structure.
Business,gcse-business---delivery-guide.csv,19,13,Make a judgement,"| Assess | This is an evaluative question, meaning that there are a number of possible explanations/arguments/outcomes. Make an informed judgement. **Make a judgement** about the quality or value of something. |",,ErrorCategory.STYLISTIC_PREFERENCE,85,"The phrase 'Make a judgement' is repeated unnecessarily, making the definition clunky and less concise."
Business,gcse-business---delivery-guide.csv,20,13,situation,"| Reflect | To consider thoughts, experiences, **situation** or issue. |",,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,An article 'a' is missing before 'situation' for correct grammatical usage.
Business,gcse-business---delivery-guide.csv,21,13,intention making,| Review | To consider something with the **intention making** changes if necessary. |,,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,The preposition 'of' is missing between 'intention' and 'making' for correct grammatical structure.
Business,gcse-business---delivery-guide.csv,22,14,Solve,| Solve | **Obtain the answer(s) using a relevant or specified mathematical method.** |,,ErrorCategory.FACTUAL_INACCURACY,95,The definition provided for 'Solve' is specific to mathematics and is factually inaccurate for a Business GCSE context.
Business,gcse-business---delivery-guide.csv,23,15,Objective based,#### **Objective **based mark scheme****:,,ErrorCategory.STYLISTIC_PREFERENCE,85,"Compound adjectives preceding a noun are typically hyphenated in British English for clarity (e.g., 'objective-based')."
Business,gcse-business---delivery-guide.csv,24,15,Points based,#### **Points **based mark scheme****,,ErrorCategory.STYLISTIC_PREFERENCE,85,"Compound adjectives preceding a noun are typically hyphenated in British English for clarity (e.g., 'points-based')."
Business,gcse-business---delivery-guide.csv,25,15,buckets cleaning supplies ladder marketing material van,He has identified the following items that he needs to buy to start his business: **buckets cleaning supplies ladder marketing material van**. Kyle has no savings so he will need to use external sources of finance.,,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,98,Items in a list should be separated by commas for clarity.
Business,gcse-business---delivery-guide.csv,26,15,trade credit. Credit,<ul><li>share issue</li><li>**trade credit. Credit** any other valid response.</li></ul>,,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,This appears to be a run-on sentence or two distinct instructions incorrectly joined; a semicolon or a new bullet point would be more appropriate.
Business,gcse-business---delivery-guide.csv,27,16,Levels based,#### **Levels **based mark schemes****,,ErrorCategory.STYLISTIC_PREFERENCE,85,"Compound adjectives preceding a noun are typically hyphenated in British English for clarity (e.g., 'levels-based')."
Business,gcse-business---delivery-guide.csv,28,16,are,Points are one-sided. Partial coverage of one or more elements of Elkington's triple bottom line model **are** considered but lack context.,,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,98,"The subject 'coverage' is singular, requiring the singular verb 'is' for subject-verb agreement."
Business,gcse-business---delivery-guide.csv,29,5,local scale business,The business they investigate can be a **local scale business** only operating in the locality or a national or global business that has a presence in the locality.,,ErrorCategory.STYLISTIC_PREFERENCE,85,Compound adjective 'local-scale' should be hyphenated when preceding a noun for clarity in British English.
Business,gcse-business---delivery-guide.csv,30,5,"Business ethics, Business and the environment and Business and Technology","Part A of the report will be compulsory, but for part B, WJEC will select two themes from the specification content (**Business ethics, Business and the environment and Business and Technology**) and centres and/or learners will choose one of the selected themes.",,ErrorCategory.CONSISTENCY_ERROR,95,The capitalisation of these themes is inconsistent with their earlier lowercase presentation in the bulleted list on the same page.
Business,gcse-business---delivery-guide.csv,31,7,in the context of planning an entrepreneurial activity.,"- the ability to present business data
- the ability to analyse and evaluate business data
- **in the context of planning an entrepreneurial activity.**",,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"This bullet point is a prepositional phrase and not a parallel item in a list of skills, creating a grammatical fragment."
Business,gcse-business---delivery-guide.csv,32,8,48 marks 60 marks,"Written examination: 1 hour 15 minutes 30% of qualification
**48 marks 60 marks**
Questions requiring objective responses, short and extended answers, with some based around applied situations.",,ErrorCategory.FACTUAL_INACCURACY,98,"The document lists two different mark totals for Unit 3 consecutively, which contradicts the 48 marks specified in the assessment objectives table on page 9."
Business,gcse-business---delivery-guide.csv,33,8,25 %,"Non-examination assessment: 8 hours
**25 %** of qualification
60 marks",,ErrorCategory.CONSISTENCY_ERROR,90,There is an inconsistent space before the percentage symbol; other instances in the document use '25%' without a space.
Business,gcse-business---delivery-guide.csv,34,9,.,"Demonstrate knowledge and understanding of business terms, concepts, and **theories .**",,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,100,There is an unnecessary space before the full stop.
Business,gcse-business---delivery-guide.csv,35,10,Materials(SAMs),"this contains the Sample Assessment **Materials(SAMs)** i.e.: sample exam papers and sample NEA tasks, relevant controls for the NEA and, mark schemes.",,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,A space is required between a word and an opening parenthesis for correct formatting.
Business,gcse-business---delivery-guide.csv,36,10,i.e.:,"this contains the Sample Assessment Materials(SAMs) **i.e.:** sample exam papers and sample NEA tasks, relevant controls for the NEA and, mark schemes.",,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"The abbreviation 'i.e.' (id est) should be followed by a comma, not a colon, in British English."
Business,gcse-business---delivery-guide.csv,37,10,"and,","this contains the Sample Assessment Materials(SAMs) i.e.: sample exam papers and sample NEA tasks, relevant controls for the NEA **and,** mark schemes.",,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,A comma should not precede 'mark schemes' when it is the final item in a list introduced by 'and' without consistent Oxford comma usage for preceding items.
Business,gcse-business---delivery-guide.csv,38,10,said documents,This guide builds upon the information in the specification and assessment pack to help further your understanding of **said documents**.,,ErrorCategory.STYLISTIC_PREFERENCE,70,'Said' is overly formal and legalistic in this context; 'these' or 'the' would be more appropriate for a delivery guide.
Business,gcse-business---delivery-guide.csv,39,10,specification you,"When you look through the **specification you** will notice in the amplification column, we use a variety of wording before the list of content learners need to know; we call this a stem:",,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,90,A comma is required after an introductory subordinate clause ('When you look through the specification').
Business,gcse-business---delivery-guide.csv,40,10,documents,Teachers should refer to Guidance for Teaching **documents** for further guidance on the depth and breadth to which this content should be taught.,,ErrorCategory.CONSISTENCY_ERROR,85,"If 'Guidance for Teaching' refers to a specific document type, 'Documents' should be capitalised for consistency with proper nouns."
Business,gcse-business---delivery-guide.csv,41,10,contexts and,"When learners are required to demonstrate greater depth of knowledge and understanding, application of knowledge to familiar or unfamiliar **contexts and** analysis and evaluation of information for a given purpose.",,ErrorCategory.STYLISTIC_PREFERENCE,80,"An Oxford comma would improve clarity in this list of complex items ('understanding, application..., contexts, and analysis...')."
Business,gcse-business---delivery-guide.csv,42,11,required then,If an explanation is **required then** use two command words: 'describe and explain'.,,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,90,A comma is required after an introductory subordinate clause ('If an explanation is required').
Business,gcse-business---delivery-guide.csv,43,11,Tick/ Click,**Identify/ Tick/ Click / Circle** Point out and name from a number of possibilities.,,ErrorCategory.CONSISTENCY_ERROR,85,"Spacing around slashes should be consistent; typically, no spaces are used when listing alternatives in this format (e.g., 'Identify/Tick/Click/Circle')."
Business,gcse-business---delivery-guide.csv,44,11,something.,To choose something that has the same quality as **something**.,,ErrorCategory.STYLISTIC_PREFERENCE,75,The repetition of 'something' is clunky; 'another' would be more elegant and precise.
Business,gcse-business---delivery-guide.csv,45,12,figures or,"Work out from given facts, **figures or** information. This command word should only be used in the context of a mathematical question e.g. calculate the value of.",,ErrorCategory.STYLISTIC_PREFERENCE,80,"An Oxford comma would improve clarity in this list of items ('facts, figures, or information')."
Business,gcse-business---delivery-guide.csv,46,12,e.g. calculate,This command word should only be used in the context of a mathematical question **e.g. calculate** the value of.,,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,The abbreviation 'e.g.' (exempli gratia) should be followed by a comma in British English.
Business,gcse-business---delivery-guide.csv,47,12,"example, code","Make an amendment to, for **example, code** as required by the question",,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,90,A comma is required after the parenthetical phrase 'for example' when it interrupts a sentence.
Business,gcse-business---delivery-guide.csv,48,12,write and speak,"**Communicate, write and speak** Share information by speaking or writing.",,ErrorCategory.STYLISTIC_PREFERENCE,80,"An Oxford comma would improve clarity in this list of three verbs ('Communicate, write, and speak')."
Business,gcse-business---delivery-guide.csv,49,13,Shift,| **Shift** | Use arithmetic shift functions |,,ErrorCategory.FACTUAL_INACCURACY,95,"The definition provided for 'Shift' relates to computing, which is inappropriate for a GCSE Business guide."
Business,gcse-business---delivery-guide.csv,50,13,Simplify,| **Simplify** | Re-write an expression or a number in a simpler form |,,ErrorCategory.FACTUAL_INACCURACY,95,"The definition provided for 'Simplify' relates to mathematics, which is inappropriate for a GCSE Business guide."
Business,gcse-business---delivery-guide.csv,51,13,Translate,| **Translate** | Change words into a different language. |,,ErrorCategory.FACTUAL_INACCURACY,95,"The definition provided for 'Translate' relates to languages, which is inappropriate for a GCSE Business guide as a command word."
Business,gcse-business---delivery-guide.csv,52,14,"Employ, take or hold something for a purpose.","| | **Employ, take or hold something for a purpose.** |",,ErrorCategory.AMBIGUOUS_PHRASING,90,"A command word is missing for the provided definition, making its purpose unclear."
Business,gcse-business---delivery-guide.csv,53,14,algorithm,| Write | Formulate and write down (for example an **algorithm**) |,,ErrorCategory.FACTUAL_INACCURACY,95,"The example 'algorithm' relates to computing, which is inappropriate for a GCSE Business guide."
Business,gcse-business---delivery-guide.csv,54,14,components identify,| Analyse | Separate information into **components identify** their characteristics. |,,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,The conjunction 'and' is missing between 'components' and 'identify' for correct grammatical structure.
Business,gcse-business---delivery-guide.csv,55,14,"This is an evaluative question, meaning that there are a number of possible explanations/arguments/outcomes. Make an informed judgement. Make a judgement about the quality or value of something.","| Assess | **This is an evaluative question, meaning that there are a number of possible explanations/arguments/outcomes. Make an informed judgement. Make a judgement about the quality or value of something.** |",,ErrorCategory.STYLISTIC_PREFERENCE,85,The definition for 'Assess' is verbose and repetitive; it could be more concise and direct.
Business,gcse-business---delivery-guide.csv,56,14,similarities .,| Compare | Identify **similarities .** |,,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,There is an unnecessary space before the full stop.
Business,gcse-business---delivery-guide.csv,57,14,info,| Consider | Review and respond to given **info.** |,,ErrorCategory.STYLISTIC_PREFERENCE,90,'Info' is an informal abbreviation and should be replaced with 'information' in formal documentation.
Business,gcse-business---delivery-guide.csv,58,14,only .,| Contrast | Identify differences **only .** |,,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,There is an unnecessary space before the full stop.
Business,gcse-business---delivery-guide.csv,59,14,decide upon critically,| Judge | To form an opinion/**decide upon critically.** |,,ErrorCategory.STYLISTIC_PREFERENCE,80,The phrasing 'decide upon critically' is awkward and could be rephrased for better clarity and flow.
Business,gcse-business---delivery-guide.csv,60,14,Support case,| Justify | **Support case** with evidence. |,,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"A definite or indefinite article (e.g., 'a' or 'the') is missing before 'case'."
Business,gcse-business---delivery-guide.csv,61,14,Improve,| Recommend/ **Improve** | To suggest as appropriate. |,,ErrorCategory.FACTUAL_INACCURACY,95,"The definition 'To suggest as appropriate' accurately defines 'Recommend' but not 'Improve', making the pairing misleading."
Business,gcse-business---delivery-guide.csv,62,14,situation or issue,"| Reflect | To consider thoughts, experiences, **situation or issue.** |",,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,90,"The singular nouns 'situation' and 'issue' should either be pluralised or preceded by an article for grammatical correctness and consistency with 'thoughts, experiences'."
Business,gcse-business---delivery-guide.csv,63,14,intention making,| Review | To consider something with the **intention making** changes if necessary. |,,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,The preposition 'of' is missing after 'intention' to form the correct phrase 'intention of making'.
Business,gcse-business---delivery-guide.csv,64,15,mathematical method,| Solve | Obtain the answer(s) using a relevant or specified **mathematical method.** |,,ErrorCategory.FACTUAL_INACCURACY,95,"The definition provided for 'Solve' relates to mathematics, which is inappropriate for a GCSE Business guide."
Business,gcse-business---delivery-guide.csv,65,15,Suggest,| **Suggest** | State a possible reason or course of action. |,,ErrorCategory.CONSISTENCY_ERROR,90,"The command word 'Suggest' appears on both page 13 and page 15 with slightly different definitions, which should be consistent."
Business,gcse-business---delivery-guide.csv,66,16,Objective based,## **Objective based** mark scheme:,,ErrorCategory.STYLISTIC_PREFERENCE,85,The compound adjective 'Objective-based' should be hyphenated when preceding the noun 'mark scheme'.
Business,gcse-business---delivery-guide.csv,67,16,Points based,## **Points based** mark scheme,,ErrorCategory.STYLISTIC_PREFERENCE,85,The compound adjective 'Points-based' should be hyphenated when preceding the noun 'mark scheme'.
Business,gcse-business---delivery-guide.csv,68,17,Levels based,## **Levels based** mark schemes,,ErrorCategory.STYLISTIC_PREFERENCE,85,The compound adjective 'Levels-based' should be hyphenated when preceding the noun 'mark schemes'.
Business,gcse-business---delivery-guide.csv,69,17,are,Partial coverage of one or more elements of Elkington's triple bottom line model **are** considered but lack context.,,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"The singular subject 'coverage' requires the singular verb 'is', not 'are', for subject-verb agreement."
Business,gcse-business---delivery-guide.csv,70,17,mostly,All elements of Elkington's triple bottom line model are considered and **mostly** are in context.,,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,The adverb 'mostly' is incorrectly used as a pronoun here; it should be 'most' or 'most of them'.
Business,gcse-business---delivery-guide.csv,71,2,specification amplification,| Understanding the **specification amplification** | 7  |,,ErrorCategory.AMBIGUOUS_PHRASING,80,The noun phrase 'specification amplification' is not standard and its meaning is ambiguous; 'amplification of the specification' or 'specification details' would be clearer.
Business,gcse-business---delivery-guide.csv,72,4,"Business ethics, Business and the environment and Business and Technology","Part A of the report will be compulsory, but for part B, WJEC will select two themes from the specification content (**Business ethics, Business and the environment and Business and Technology**) and centres and/or learners will choose **one** of the selected themes.",,ErrorCategory.STYLISTIC_PREFERENCE,80,An Oxford comma should be inserted before the final 'and' in a list of three or more items for enhanced clarity in formal writing.
Business,gcse-business---delivery-guide.csv,73,6,hand written,"Assessments must be submitted digitally (they may be **hand written** and scanned, or completed digitally).",,ErrorCategory.SPELLING_ERROR,95,The compound adjective 'handwritten' should be a single word in British English.
Business,gcse-business---delivery-guide.csv,74,6,centre,This unit will be assessed through an externally set assignment and will be marked by the **centre** and moderated by WJEC.,,ErrorCategory.CONSISTENCY_ERROR,90,The capitalisation of 'centre' is inconsistent; it is capitalised as 'Centre' on page 7 when referring to the same entity.
Business,gcse-business---delivery-guide.csv,75,7,25 %,**25** **%** **of qualification**,,ErrorCategory.CONSISTENCY_ERROR,90,"There is an inconsistent space between the number and the percentage symbol; other instances in the document (e.g., page 6, page 8) do not include this space."
Business,gcse-business---delivery-guide.csv,76,8,theories**.,"Demonstrate knowledge and understanding of business terms, concepts, and **theories**.**",,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"There is a redundant full stop after the bolded full stop, resulting in two consecutive full stops."
Business,gcse-business---delivery-guide.csv,77,9,i.e.:,"Assessment Pack this contains the Sample Assessment Materials(SAMs) **i.e.:** sample exam papers and sample NEA tasks, relevant controls for the NEA and, mark schemes.",,ErrorCategory.STYLISTIC_PREFERENCE,90,"The abbreviation 'i.e.' (id est) is conventionally followed by a comma, not a colon, in British English."
Business,gcse-business---delivery-guide.csv,78,9,"and,","Assessment Pack this contains the Sample Assessment Materials(SAMs) i.e.: sample exam papers and sample NEA tasks, relevant controls for the NEA **and,** mark schemes.",,ErrorCategory.STYLISTIC_PREFERENCE,85,A comma is generally not used before 'and' when listing three simple items in British English unless the clauses are complex or an Oxford comma is consistently applied.
Business,gcse-business---delivery-guide.csv,79,9,said documents,This guide builds upon the information in the specification and assessment pack to help further your understanding of **said documents**.,,ErrorCategory.STYLISTIC_PREFERENCE,80,The use of 'said' as an adjective meaning 'previously mentioned' is overly formal or legalistic for general educational guidance; 'these documents' or 'the aforementioned documents' would be more appropriate.
Business,gcse-business---delivery-guide.csv,80,9,"column, we","When you look through the specification you will notice in the amplification **column, we** use a variety of wording before the list of content learners need to know; we call this a stem:",,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,A comma is required after an introductory clause ('When you look through the specification you will notice in the amplification column') before the main clause ('we use a variety of wording').
Business,gcse-business---delivery-guide.csv,81,10,required then,If an<br>explanation is **required then** use two command words: 'describe<br>and explain'.,,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,A comma is required after an introductory conditional clause ('If an explanation is required') before the main clause ('then use two command words').
Business,gcse-business---delivery-guide.csv,82,10,something that has the same quality as something.,Match/Link | To choose **something that has the same quality as something.**,,ErrorCategory.AMBIGUOUS_PHRASING,85,"The definition is vague and repetitive; it could be more precise, such as 'To find a corresponding item or concept' or 'To pair items based on shared qualities'."
Business,gcse-business---delivery-guide.csv,83,11,concept and<br>relate it,Apply | Use knowledge and understanding of a theory or **concept and<br>relate it** to a specified context.,,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,90,"The phrasing creates awkward parallelism; it should be 'Use knowledge and understanding... and to relate it...' or 'Use knowledge and understanding..., relating it...'."
Business,gcse-business---delivery-guide.csv,84,11,e.g. calculate,<i>This command word should only be used in the context of a<br/>mathematical question **e.g. calculate** the value of.</i>,,ErrorCategory.STYLISTIC_PREFERENCE,85,The abbreviation 'e.g.' (exempli gratia) is conventionally followed by a comma in British English.
Business,gcse-business---delivery-guide.csv,85,11,Present key points.,Discuss | **Present key points.**,,ErrorCategory.AMBIGUOUS_PHRASING,80,"The definition for 'Discuss' is too simplistic; 'Discuss' typically implies a more comprehensive exploration, analysis, or debate of various aspects, not just presenting key points."
Business,gcse-business---delivery-guide.csv,86,11,Add specified items to,Populate | **Add specified items to**,,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"The definition is incomplete; it requires an object or a phrase to indicate what the items are added to (e.g., 'Add specified items to a list/database')."
Business,gcse-business---delivery-guide.csv,87,11,Survey information.,Review | **Survey information.**,,ErrorCategory.AMBIGUOUS_PHRASING,80,"The definition for 'Review' is too narrow; 'Review' often implies critical evaluation, analysis, or re-examination, not merely surveying information."
Business,gcse-business---delivery-guide.csv,88,13,components identify,Separate information into **components identify** their<br>characteristics.,,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"Two independent clauses are joined without a conjunction or appropriate punctuation, creating a run-on sentence. It should be 'components, identify' or 'components and identify'."
Business,gcse-business---delivery-guide.csv,89,13,info,Review and respond to given **info**.,,ErrorCategory.STYLISTIC_PREFERENCE,80,'Info' is an informal abbreviation; 'information' is more appropriate for a formal educational document.
Business,gcse-business---delivery-guide.csv,90,13,intention making,To consider something with the **intention making** changes if<br>necessary.,,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"The preposition 'of' is missing between 'intention' and 'making', which is grammatically incorrect. It should be 'intention of making'."
Business,gcse-business---delivery-guide.csv,91,15,Objective based,### **Objective **based** mark scheme:**,,ErrorCategory.STYLISTIC_PREFERENCE,90,Compound adjective 'objective-based' requires hyphenation when preceding the noun it modifies.
Business,gcse-business---delivery-guide.csv,92,15,Points based,### **Points **based** mark scheme**,,ErrorCategory.STYLISTIC_PREFERENCE,90,Compound adjective 'points-based' requires hyphenation when preceding the noun it modifies.
Business,gcse-business---delivery-guide.csv,93,15,are considered,Partial coverage of<br>one or more<br>elements of<br>Elkington's triple<br>bottom line model<br>**are considered** but<br>lack context.,,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"The subject 'coverage' is singular, requiring the singular verb 'is considered'."
Business,gcse-business---delivery-guide.csv,94,15,mostly<br>are,All elements of<br>Elkington's triple<br>bottom line model<br>are considered and<br>**mostly<br>are** in context.,,ErrorCategory.STYLISTIC_PREFERENCE,85,The phrasing 'mostly are in context' is awkward; 'are mostly in context' or simply 'mostly in context' would be more natural.
Business,gcse-business---delivery-guide.csv,95,16,Levels based,### **Levels **based** mark schemes**,,ErrorCategory.STYLISTIC_PREFERENCE,90,Compound adjective 'levels-based' requires hyphenation when preceding the noun it modifies.
Business,gcse-business---faqs.csv,0,2,digitization,"The specification includes a broader range of technologies used in contemporary business, such as 3D printing, AI, automation, cloud storage, **digitization**, EPOS, online payment systems, QR codes, robotics, and social media.",,ErrorCategory.SPELLING_ERROR,95,The British English spelling for this term is 'digitisation'.
Business,gcse-business---faqs.csv,1,2,environment,"Elkington's Triple Bottom Line Model: Learners will apply the model when evaluating entrepreneurial opportunities and their impact on people, the community, society, and the **environment**",,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,98,A full stop is missing at the end of the sentence.
Business,gcse-business---faqs.csv,2,2,program,"A: The specification recommends 120-140 guided learning hours, designed as a 2-year **program** for learners in Years 10 and 11.",,ErrorCategory.SPELLING_ERROR,95,The British English spelling for this term is 'programme'.
Business,gcse-business---faqs.csv,3,2,breakeven,"A: Key areas include business fundamentals, careers in business, different scales of business activity, stakeholders, business ownership, the supply chain, location, and revenue, costs and **breakeven**.",,ErrorCategory.SPELLING_ERROR,90,The compound noun/adjective 'break-even' should be hyphenated in British English.
Business,gcse-business---faqs.csv,4,2,for lifetime,"A: Part A will remain the same **for lifetime** of the qualification. It requires learners to summarise the operations of the chosen business, explain the impact society has on the business and analyse the impact of the business on society.",,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,A definite article 'the' is missing before 'lifetime'.
Business,gcse-business---faqs.csv,5,2,environment and Business,"In Part B, WJEC will select two themes from the specification content (Business ethics, Business and the **environment and Business** and Technology) and centres and/or learners will choose one of the selected themes to investigate.",,ErrorCategory.STYLISTIC_PREFERENCE,80,A serial comma (Oxford comma) should be used before 'and' in a list of three or more items for clarity in formal British English.
Business,gcse-business---faqs.csv,6,2,hence the better score from the resit will count.,"Should candidates wish to resit Unit 1 or Unit 2 in Year 11, whilst completing Units 3 and 4, the terminal rule has been met by Units 3 and 4, **hence the better score from the resit will count.**",,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"The conjunctive adverb 'hence' is used to join two independent clauses, which requires a semicolon or full stop before it, not a comma, to avoid a comma splice."
Business,gcse-business---faqs.csv,7,3,digitization,"The specification includes a broader range of technologies used in contemporary business, such as 3D printing, AI, automation, cloud storage, **digitization**, EPOS, online payment systems, QR codes, robotics, and social media.",,ErrorCategory.SPELLING_ERROR,95,"The British English spelling is 'digitisation', not 'digitization'."
Business,gcse-business---faqs.csv,8,3,environment,"Elkington's Triple Bottom Line Model: Learners will apply the model when evaluating entrepreneurial opportunities and their impact on people, the community, society, and the **environment**",,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,The sentence is missing a full stop at its conclusion.
Business,gcse-business---faqs.csv,9,3,program,"A: The specification recommends 120-140 guided learning hours, designed as a 2-year **program** for learners in Years 10 and 11.",,ErrorCategory.SPELLING_ERROR,95,"The British English spelling for a course of study or curriculum is 'programme', not 'program'."
Business,gcse-business---faqs.csv,10,3,breakeven,"A: Key areas include business fundamentals, careers in business, different scales of business activity, stakeholders, business ownership, the supply chain, location, and revenue, costs and **breakeven**.",,ErrorCategory.STYLISTIC_PREFERENCE,70,"In formal business writing, 'break-even' is typically hyphenated when used as a noun or adjective."
Business,gcse-business---faqs.csv,11,3,for lifetime,A: Part A will remain the same **for lifetime** of the qualification.,,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,A definite article 'the' is missing before 'lifetime'; it should be 'for the lifetime'.
Business,gcse-business---faqs.csv,12,3,Business and Technology,"In Part B, WJEC will select two themes from the specification content (Business ethics, Business and the environment and **Business and Technology**) and centres and/or learners will choose one of the selected themes to investigate.",,ErrorCategory.STYLISTIC_PREFERENCE,80,A serial comma (Oxford comma) should be used before 'and' in a list of three or more items for clarity in formal British English.
Business,gcse-business---faqs.csv,13,3,which learners are investigating,The centre will need to teach the content of the theme(s) **which learners are investigating**.,,ErrorCategory.STYLISTIC_PREFERENCE,75,"'That' is generally preferred for restrictive clauses (essential information), while 'which' is used for non-restrictive clauses (additional information, usually preceded by a comma); here, the clause is restrictive."
Business,gcse-business---faqs.csv,14,1,Unit 4 which,"Aside from Unit 1, which is an introductory unit, and **Unit 4 which** is a synoptic unit, there is no hierarchy implied by the order in which the two other units are presented.",,ErrorCategory.STYLISTIC_PREFERENCE,85,"For consistency with the preceding non-restrictive clause, a comma should precede 'which' to make 'which is a synoptic unit' also non-restrictive. Alternatively, 'that' would be preferred for a restrictive clause."
Business,gcse-business---faqs.csv,15,1,hence,"Should candidates wish to resit Unit 1 or Unit 2 in Year 11, whilst completing Units 3 and 4, the terminal rule has been met by Units 3 and 4, **hence** the better score from the resit will count.",,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,98,"'Hence' is an adverb, not a coordinating conjunction; using it to join two independent clauses with only a comma creates a comma splice."
Business,gcse-business---faqs.csv,16,2,digitization,"The specification includes a broader range of technologies used in contemporary business, such as 3D printing, AI, automation, cloud storage, **digitization**, EPOS, online payment systems, QR codes, robotics, and social media.",,ErrorCategory.SPELLING_ERROR,95,"In British English, the preferred spelling is 'digitisation' (with an 's')."
Business,gcse-business---faqs.csv,17,2,environment,"Elkington's Triple Bottom Line Model: Learners will apply the model when evaluating entrepreneurial opportunities and their impact on people, the community, society, and the **environment**",,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,99,The sentence is missing a full stop at its conclusion.
Business,gcse-business---faqs.csv,18,2,program,"The specification recommends 120-140 guided learning hours, designed as a 2-year **program** for learners in Years 10 and 11.",,ErrorCategory.SPELLING_ERROR,95,"In British English, 'programme' is typically used for a course of study or a plan, while 'program' is generally reserved for computer software."
Business,gcse-business---faqs.csv,19,2,breakeven,"Key areas include business fundamentals, careers in business, different scales of business activity, stakeholders, business ownership, the supply chain, location, and revenue, costs and **breakeven**.",,ErrorCategory.STYLISTIC_PREFERENCE,80,"When used as a noun in a list of financial terms, 'break-even' (hyphenated) is the more common and formally accepted spelling in British English."
