Subject,Filename,issue_id,page_number,issue,highlighted_context,pass_code,error_category,confidence_score,reasoning
Drama,gcse-drama---guidance-for-teaching-unit-1.csv,21,51,live streaming,"...r style.</li></ul> | |  | <ul><li>Using **live streaming**, theatre trips, workshops (online or li...",PassCode.LTC,ErrorCategory.STYLISTIC_PREFERENCE,70,"While 'live streaming' as two words is acceptable as a noun phrase, 'live-streaming' is often preferred as a compound noun in formal writing."
Drama,gcse-drama---guidance-for-teaching-unit-1.csv,22,52,all of the,...ng possibilities and accepting that not **all of the** try outs will work. This will help deve...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,The phrase 'all of the' is grammatically correct and commonly used.
Drama,gcse-drama---guidance-for-teaching-unit-1.csv,23,52,try outs,...ities and accepting that not all of the **try outs** will work. This will help develop confi...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,The noun form should be hyphenated as 'try-outs' in UK English.
Drama,gcse-drama---guidance-for-teaching-unit-1.csv,24,53,midprocess,...ger workshop moments with another group **midprocess**. - Using refinement to develop and add ...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,The compound word should be hyphenated as 'mid-process' in formal UK English.
Drama,gcse-drama---guidance-for-teaching-unit-1.csv,25,53,receive,...their performance or design work as the **receive** feedback and reflect on their skills. -...,PassCode.LTC,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,100,The pronoun 'the' should be 'they' to agree with the plural subject 'learners'.
Drama,gcse-drama---guidance-for-teaching-unit-1.csv,26,53,thought provoking,...d to produce work that is ambitious and **thought provoking** but need to consider where the line is....,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,'Thought-provoking' should be hyphenated as a compound adjective modifying 'work'.
Drama,gcse-drama---guidance-for-teaching-unit-1.csv,27,56,href,"...### GCSE Drama can be found here:  - <a **href**=""https://theatregreenbook.com/sustainab...",PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,`href` is a correct HTML attribute within the markdown for a hyperlink.
Drama,gcse-drama---guidance-for-teaching-unit-1.csv,28,56,href,"...ustainableproductions-toolkit/</a> - <a **href**=""https://theatregreenbook.com/sustainab...",PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,`href` is a correct HTML attribute within the markdown for a hyperlink.
Drama,gcse-drama---guidance-for-teaching-unit-1.csv,29,57,cross cutting,"...e of possibilities for the inclusion of **cross cutting** theme exploration, including ideas that...",PassCode.LTC,ErrorCategory.PARSING_ERROR,95,'Cross-cutting' should be hyphenated as a compound adjective modifying 'theme exploration'.
Drama,gcse-drama---guidance-for-teaching-unit-1.csv,30,59,and,...in which we live is continually evolving** and** we hold a shared responsibility to embr...,PassCode.LTC,ErrorCategory.POSSIBLE_AMBIGUOUS_GRAMMATICAL_ERROR,70,Adding a comma before the conjunction 'and' would improve the flow and clarity of this compound sentence.
Drama,gcse-drama---guidance-for-teaching-unit-1.csv,31,60,youtube,"...2017,%20is%20her%20first)  [NonMarvel \(**youtube**.com\)](https://www.youtube.com/watch?v=...",PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,'youtube.com' is correctly spelled as part of a URL and brand name.
Drama,gcse-drama---guidance-for-teaching-unit-1.csv,32,60,60's,... families and the community in the late **60's** and early 70's. It might explore the ch...,PassCode.LTC,ErrorCategory.STYLISTIC_PREFERENCE,90,"The apostrophe should be omitted when referring to decades (e.g., '60s' or '1960s') in formal writing."
Drama,gcse-drama---guidance-for-teaching-unit-1.csv,33,60,70's,...he community in the late 60's and early **70's**. It might explore the challenges of fin...,PassCode.LTC,ErrorCategory.STYLISTIC_PREFERENCE,90,"The apostrophe should be omitted when referring to decades (e.g., '70s' or '1970s') in formal writing."
Drama,gcse-drama---guidance-for-teaching-unit-1.csv,34,60,1970's,...racters of different ethnicities in the **1970's**. - A painting of 'Yr Wyddfa ' might gen...,PassCode.LTC,ErrorCategory.STYLISTIC_PREFERENCE,90,"The apostrophe should be omitted when referring to decades (e.g., '1970s') in formal writing."
Drama,gcse-drama---guidance-for-teaching-unit-1.csv,35,64,proof-read,... from scripts or texts and will need to **proof-read** their reflective log content.</li></ul>...,PassCode.LTC,ErrorCategory.SPELLING_ERROR,95,The verb 'proofread' should be written as one unhyphenated word in UK English.
Drama,gcse-drama---guidance-for-teaching-unit-1.csv,36,69,',...usy physical theatre sequence involving **'**phone conversations and a variety of 'ph...,PassCode.LTC,ErrorCategory.STYLISTIC_PREFERENCE,90,The apostrophe in 'phone (as a shortened form of telephone) is generally omitted in modern standard English.
Drama,gcse-drama---guidance-for-teaching-unit-1.csv,37,69,',...g 'phone conversations and a variety of **'**phone sound effects.</li></ul> |  {70}--...,PassCode.LTC,ErrorCategory.STYLISTIC_PREFERENCE,90,The apostrophe in 'phone (as a shortened form of telephone) is generally omitted in modern standard English.
Drama,gcse-drama---guidance-for-teaching-unit-1.csv,38,80,independent from,...of Unit 1. Learners become increasingly **independent from** the teacher as Unit 1 evolves to perfor...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,"'Independent from' is a grammatically correct and acceptable phrasing in English, alongside 'independent of'."
Drama,gcse-drama---guidance-for-teaching-unit-2.csv,0,12,selfevaluate,...groups during the rehearsal process and **selfevaluate** and evaluate the work; this will help d...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,The compound verb 'self-evaluate' should be hyphenated in UK English.
Drama,gcse-drama---guidance-for-teaching-unit-2.csv,1,19,and,...in which we live is continually evolving** and** we hold a shared responsibility to embr...,PassCode.LTC,ErrorCategory.POSSIBLE_AMBIGUOUS_GRAMMATICAL_ERROR,75,Adding a comma before 'and' would improve the flow and clarity of the sentence by separating two independent clauses.
Drama,gcse-drama---guidance-for-teaching-unit-2.csv,2,19,thought provoking,...and diversity and offer challenging and **thought provoking** scenes for more able learners.</li></ul...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,The compound adjective 'thought-provoking' should be hyphenated when preceding the noun it modifies.
Drama,gcse-drama---guidance-for-teaching-unit-2.csv,3,24,but,...suring that actors are lit appropriately** but** lights are not too bright that there is...,PassCode.LTC,ErrorCategory.POSSIBLE_AMBIGUOUS_GRAMMATICAL_ERROR,75,Adding a comma before 'but' would improve the flow and clarity of the sentence by separating two independent clauses.
Drama,gcse-drama---guidance-for-teaching-unit-2.csv,4,24,he,...rimented with to ensure that actors can **he** heard but also ensuring that the chosen...,PassCode.LTC,ErrorCategory.SPELLING_ERROR,100,The word 'he' is a misspelling and should be 'be' to form the passive voice 'can be heard'.
Drama,gcse-drama---guidance-for-teaching-unit-2.csv,5,27,word,.... They could: Work collaboratively on a **word** document through their</li><li>HWB acco...,PassCode.LTC,ErrorCategory.SPELLING_ERROR,90,"'Word document' refers to a document created with Microsoft Word, so 'Word' should be capitalized as a proper noun."
Drama,gcse-drama---guidance-for-teaching-unit-2.csv,6,34,power point,"... used in performance. - In portfolio or **power point** form, designers could include their res...",PassCode.LTC,ErrorCategory.SPELLING_ERROR,95,'PowerPoint' is a proper noun and should be capitalized and written as a single word.
Drama,gcse-drama---guidance-for-teaching-unit-3.csv,0,5,live streamed,...flecting linked to live and/or recorded/**live streamed** performances as possible theatrical inf...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The compound adjective 'live-streamed' requires a hyphen when preceding the noun 'performances'.
Drama,gcse-drama---guidance-for-teaching-unit-3.csv,1,7,or,"... items. E.g., are the items contemporary** or** could they belong to a different era? W...",PassCode.LTC,ErrorCategory.POSSIBLE_AMBIGUOUS_GRAMMATICAL_ERROR,80,A comma should precede the coordinating conjunction 'or' when it connects two independent clauses.
Drama,gcse-drama---guidance-for-teaching-unit-3.csv,2,9,key words,...cused.  #### **Development :**  Finding **key words** from the selected scene and adding them...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,95,'Key words' is correctly written as two separate words in this context.
Drama,gcse-drama---guidance-for-teaching-unit-3.csv,3,9,youtube,... Works: Table Top Shakespeare Trailer \(**youtube**.com\)](https://www.youtube.com/watch?v=...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,'youtube.com' is correctly rendered in lowercase as part of the URL.
Drama,gcse-drama---guidance-for-teaching-unit-3.csv,4,10,past,"... significant person from the characters **past** in mentioned they come on stage, played...",PassCode.LTC,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,100,An apostrophe is missing to indicate possession; it should be 'character's past' or 'characters' past'.
Drama,gcse-drama---guidance-for-teaching-unit-3.csv,5,10,but,"...or example, every character has a mother** but** how do they feel about her and how did ...",PassCode.LTC,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,A comma is required before the coordinating conjunction 'but' when it joins two independent clauses.
Drama,gcse-drama---guidance-for-teaching-unit-3.csv,6,10,and,... a mother but how do they feel about her** and** how did they act around her?  This is a...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,95,"No comma is required before 'and' as it connects two phrases within a single clause, not two independent clauses."
Drama,gcse-drama---guidance-for-teaching-unit-3.csv,7,15,and,...rners read the opening scene of the play** and** they stage their initial ideas for the ...,PassCode.LTC,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,A comma is required before the coordinating conjunction 'and' when it joins two independent clauses.
Drama,gcse-drama---guidance-for-teaching-unit-3.csv,8,17,1940's,"...rs decide their set design reflects the **1940's** , the costume should reflect this.  Cos...",PassCode.LTC,ErrorCategory.SPELLING_ERROR,100,An apostrophe should not be used when referring to a decade; it should be '1940s'.
Drama,gcse-drama---guidance-for-teaching-unit-3.csv,9,18,and,...ecide at which point s it will be played** and** they record their ideas using a cue she...,PassCode.LTC,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,A comma is required before the coordinating conjunction 'and' when it joins two independent clauses.
Drama,gcse-drama---guidance-for-teaching-unit-3.csv,10,19,href,"... the importance of sound in theatre: <a **href**=""https://www.youtube.com/watch?v=MGtX9P...",PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,`href` is a correct HTML attribute and not a linguistic error in the document's content.
Drama,gcse-drama---guidance-for-teaching-unit-3.csv,11,20,youtube,...avage Examines the Props of Hamilton! \(**youtube**.com\).](https://www.youtube.com/watch?v...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,`youtube.com` is a correct domain name used as part of a link description.
Drama,gcse-drama---guidance-for-teaching-unit-3.csv,12,20,youtube,...m/watch?v=z-YHTBcM-VM)  [DVD \(2015\) \(**youtube**.com\)](https://www.youtube.com/watch?v=...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,`youtube.com` is a correct domain name used as part of a link description.
Drama,gcse-drama---guidance-for-teaching-unit-3.csv,13,21,href,"...ate specific meaning to an audience: <a **href**=""https://www.youtube.com/watch?v=x3hYpl...",PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,`href` is a correct HTML attribute and not a linguistic error in the document's content.
Drama,gcse-drama---guidance-for-teaching-unit-3.csv,14,23,theatre theatre,...ng: naturalism musical theatre physical **theatre theatre** in education. | This section of the exa...,PassCode.LTC,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,100,"The word 'theatre' is incorrectly repeated, creating a grammatical error."
Drama,gcse-drama---guidance-for-teaching-unit-3.csv,15,23,as well as,...t is written by writers both from Wales **as well as** those with diverse backgrounds. Learner...,PassCode.LTC,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,The construction 'both... as well as' is grammatically redundant; it should be 'both... and' or simply 'as well as' without 'both'.
Drama,gcse-drama---guidance-for-teaching-unit-3.csv,16,25,groups,"...lips of different styles of theatre. In **groups** they present an ""arts feature"", where t...",PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,'In groups' is a grammatically correct and common idiom meaning 'working as groups'.
Drama,gcse-drama---guidance-for-teaching-unit-3.csv,17,25,so,... presentation could be filmed and viewed** so** a range of opinions are offered.  Immed...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,The conjunction 'so' is used correctly to introduce a result clause.
Drama,gcse-drama---guidance-for-teaching-unit-3.csv,18,25,as well as,...key elements of performance to focus on **as well as** the relevant terminology.  These analys...,PassCode.LTC,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,The construction 'both... as well as' is grammatically redundant; it should be 'both... and' or simply 'as well as' without 'both'.
Drama,gcse-drama---guidance-for-teaching-unit-3.csv,19,25,youtube,...com/watch?v=hUEORBWHAVU)  [Marquee TV \(**youtube**.com\)](https://www.youtube.com/watch?v=...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,`youtube.com` is a correct domain name used as part of a link description.
Drama,gcse-drama---guidance-for-teaching-unit-3.csv,20,26,youtube,...from The [Tragedy of Macbeth \(2021\) \(**youtube**.com\).](https://www.youtube.com/watch?v...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,The domain name 'youtube.com' is correctly written in lowercase as part of the URL reference.
Drama,gcse-drama---guidance-for-teaching-unit-3.csv,21,26,youtube,...Macbeth in Welsh \(1964\) | BBC Wales \(**youtube**.com\).](https://www.youtube.com/watch?v...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,The domain name 'youtube.com' is correctly written in lowercase as part of the URL reference.
Drama,gcse-drama---guidance-for-teaching-unit-3.csv,22,26,youtube,...ip 4 [Shakespeare's Macbeth Tara Arts \(**youtube**.com\).](https://www.youtube.com/watch?v...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,The domain name 'youtube.com' is correctly written in lowercase as part of the URL reference.
Drama,gcse-drama---guidance-for-teaching-unit-3.csv,23,27,in this moment,...ure_3.jpeg)  *Discuss the lighting used **in this moment**? Discuss how effective you think the li...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,The phrase 'in this moment' is grammatically correct and appropriate for the context of discussing an image.
Drama,gcse-drama---guidance-for-teaching-unit-3.csv,24,28,youtube,...uTube [Romeo and Juliet balcony scene \(**youtube**.com\)](https://www.youtube.com/watch?v=...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,The domain name 'youtube.com' is correctly written in lowercase as part of the URL reference.
Drama,gcse-drama---guidance-for-teaching-unit-3.csv,25,28,youtube,...ww.youtube.com/watch?v=yTWUk3QZoLs)  [\(**youtube**.com\)](https://www.youtube.com/watch?v=...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,The domain name 'youtube.com' is correctly written in lowercase as part of the URL reference.
Drama,gcse-drama---guidance-for-teaching-unit-3.csv,26,28,youtube,...ww.youtube.com/watch?v=ZQzhvtsxDVM)  [\(**youtube**.com\).](https://www.youtube.com/watch?v...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,The domain name 'youtube.com' is correctly written in lowercase as part of the URL reference.
Drama,gcse-drama---guidance-for-teaching-unit-3.csv,27,29,playwrights,"...their own scripts, for example, a young **playwrights** competition, which could be embedded in...",PassCode.LTC,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,The phrase 'playwrights competition' requires a possessive apostrophe (playwrights') or should be rephrased as a compound noun (playwright competition).
Drama,gcse-drama---guidance-for-teaching-unit-3.csv,28,29,and,... staging.</li><li>6-8 scripts are chosen** and** the playwright is responsible for direc...,PassCode.LTC,ErrorCategory.POSSIBLE_AMBIGUOUS_GRAMMATICAL_ERROR,80,A comma before 'and' would improve clarity as it separates two independent clauses.
Drama,gcse-drama---guidance-for-teaching-unit-3.csv,29,29,understanding,".../li><li>This process allows learners to **understanding** how plays are developed, designed and p...",PassCode.LTC,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,100,"The infinitive form 'to understand' is required after 'allows learners to', not the gerund 'understanding'."
Drama,gcse-drama---guidance-for-teaching-unit-3.csv,30,31,youtube,"...=a3bcswD0wZ8)  [UK Tour | ATG Tickets \(**youtube**.com\),](https://www.youtube.com/watch?v...",PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,The word 'youtube' is correctly used as part of a URL and should not be capitalised in this context.
Drama,gcse-drama---guidance-for-teaching-unit-3.csv,31,32,some of ideas,...RK2Z4mZZE6HQ)  - Learners could look at **some of ideas** within the pack and create their own re...,PassCode.LTC,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,The definite article 'the' is missing before 'ideas' to form the correct phrase 'some of the ideas'.
Drama,gcse-drama---guidance-for-teaching-unit-3.csv,32,34,mold,...-riots) [part/projects/together/theatre/**mold**](https://www.theatrclwyd.com/take-part/...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,'Mold' is a proper noun referring to a place name in Wales and is correctly used in the URL.
Drama,gcse-drama---guidance-for-teaching-unit-3.csv,33,34,youtube,...ExO7P9NYngRuohlSbSfFWPk8DC&index=7)  [\(**youtube**.com\)](https://www.youtube.com/watch?v=...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,The word 'youtube' is correctly used as part of a URL and should not be capitalised in this context.
Drama,gcse-drama---guidance-for-teaching-unit-3.csv,34,35,youtube,"... directors, for example: [Woza Albert \(**youtube**.com\).](https://www.youtube.com/watch?v...",PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,The word 'youtube' is correctly used as part of a URL and should not be capitalised in this context.
Drama,gcse-drama---guidance-for-teaching-unit-3.csv,35,37,gender fluid,"...d explore whether some of the roles are **gender fluid**, and whether changing the gender of spe...",PassCode.LTC,ErrorCategory.STYLISTIC_PREFERENCE,70,'Gender fluid' is an acceptable two-word term when used predicatively; hyphenation is not strictly required.
Drama,gcse-drama---guidance-for-teaching-unit-3.csv,36,38,East is East,"...rom 'All's Fair' by Frank Vickery, and '**East is East**' by Ayub Khan Din. <ul><li>Learners cou...",PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,'East is East' is the correct title of a play and is properly capitalised.
Drama,gcse-drama---guidance-for-teaching-unit-3.csv,37,38,three dimensional,...nted as stereotypes or whether they are **three dimensional** characters. As directors they could giv...,PassCode.LTC,ErrorCategory.PARSING_ERROR,90,'Three-dimensional' should be hyphenated as a compound adjective for clarity and consistency in formal writing.
Drama,gcse-drama---guidance-for-teaching-unit-3.csv,38,38,directors,...ey are three dimensional characters. As **directors** they could give advice to the actor on ...,PassCode.LTC,ErrorCategory.STYLISTIC_PREFERENCE,70,"Adding a comma after 'directors' would be a stylistic choice to improve flow, but its omission is not a grammatical error."
Drama,gcse-drama---guidance-for-teaching-unit-3.csv,39,38,youtube,...e Collection 3 on Drama Online)   Clip (**youtube**.com). Learners could focus on how movem...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,The word 'youtube' is correctly used as part of a URL and should not be capitalised in this context.
Drama,gcse-drama---guidance-for-teaching-unit-3.csv,40,38,youtube,...already dead' National Theatre at Home (**youtube**.com).</li></ul> | |-------|------------...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,95,'youtube.com' is correctly spelled as part of a URL and is a proper noun.
Drama,gcse-drama---guidance-for-teaching-unit-3.csv,41,40,and,...in which we live is continually evolving** and** we hold a shared responsibility to embr...,PassCode.LTC,ErrorCategory.POSSIBLE_AMBIGUOUS_GRAMMATICAL_ERROR,80,"A comma before 'and' would improve clarity when joining two independent clauses, but its omission is not an absolute grammatical error."
Drama,gcse-drama---guidance-for-teaching-unit-3.csv,42,41,youtube,...le : • [Hamlet \(Blue Apple Theatre\) \(**youtube**.com\)](https://www.youtube.com/watch?v=...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,95,'youtube.com' is correctly spelled as part of a URL and is a proper noun.
Drama,gcse-drama---guidance-for-teaching-unit-3.csv,43,41,youtube,...6I6c) -Ellis: Signs for Change - [BBC \(**youtube**.com\)](https://www.youtube.com/watch?v=...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,95,'youtube.com' is correctly spelled as part of a URL and is a proper noun.
Drama,gcse-drama---guidance-for-teaching-unit-3.csv,44,41,youtube,...ww.youtube.com/watch?v=svgOyEmEacQ)  [\(**youtube**.com\)](https://www.youtube.com/watch?v=...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,95,'youtube.com' is correctly spelled as part of a URL and is a proper noun.
Drama,gcse-drama---guidance-for-teaching-unit-3.csv,45,43,youtube,...be.com/watch?v=widLgDuK-nk)  [Theatre \(**youtube**.com\)](https://www.youtube.com/watch?v=...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,95,'youtube.com' is correctly spelled as part of a URL and is a proper noun.
Drama,gcse-drama---guidance-for-teaching-unit-3.csv,46,44,youtube,...t Acting Monologues Of All Time PART 1 (**youtube**.com). Although these performances are f...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,95,'youtube.com' is correctly spelled as part of a URL and is a proper noun.
Drama,gcse-drama---guidance-for-teaching-unit-3.csv,47,47,answers,...tive. They should also be encouraged to **answers** questions</li></ul> |  {48}------------...,PassCode.LTC,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,100,"The verb form should be the infinitive 'answer' after 'to', not 'answers'."
Drama,gcse-drama---guidance-for-teaching-unit-3.csv,48,50,pairs,...ar Theft amongst adolescents (Face). In **pairs** they could identify some key questions ...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,'In pairs' is a correct and common idiomatic expression.
Drama,gcse-drama---guidance-for-teaching-unit-3.csv,49,51,statical,"...ary. The group then votes, based on the **statical** evidence presented by both characters, ...",PassCode.LTC,ErrorCategory.SPELLING_ERROR,100,The word 'statical' is incorrect; it should be 'statistical' to refer to evidence based on statistics.
Drama,gcse-drama---guidance-for-teaching-unit-3.csv,50,51,statical,"...l experimentation based on the gathered **statical** evidence. The play could involve music,...",PassCode.LTC,ErrorCategory.SPELLING_ERROR,100,The word 'statical' is used incorrectly; the context requires 'statistical' to refer to data and statistics.
Drama,gcse-drama---guidance-for-teaching-unit-3.csv,51,53,Interview,"...ssible theatre from Wales. Cuttin' It   **Interview** with cast, Adelayo Adedayo</li><li>& Ts...",PassCode.LTC,ErrorCategory.FALSE_POSITIVE,95,'Interview' is correctly used as part of a title or description for a specific resource.
Drama,gcse-drama---guidance-for-teaching-unit-3.csv,52,53,youtube,... Adelayo Adedayo</li><li>& Tsion Habte (**youtube**.com). Chicken Shed Peter Pan.</li><li>T...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,95,"'youtube.com' is correctly presented as a lowercase URL, which is a common and acceptable format."
Drama,gcse-drama---option-evening-flyer.csv,0,0,wjec,...-------  # WHY CHOOSE GCSE  # Drama?  # **wjec**  # The WJEC GCSE Drama qualification wi...,PassCode.LTC,ErrorCategory.SPELLING_ERROR,100,The acronym 'WJEC' should always be capitalised as it refers to the official examination board.
Drama,gcse-drama---option-evening-flyer.csv,1,0,Script Writer,"... Director, Producer, Events Management, **Script Writer**, Stage Manager, Primary school teacher,...",PassCode.LTC,ErrorCategory.SPELLING_ERROR,95,The compound noun 'scriptwriter' is typically written as a single word when referring to the job title.
Drama,gcse-drama---unit-1-non-exam-assessment-pack-sample.csv,0,3,Proforma,...m Unit 1         | 1      | | Programme **Proforma** Unit 1                 | 1      | | Can...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,95,"Proforma is a correct and commonly used term for a standard form or document, especially in a title."
Drama,gcse-drama---unit-1-non-exam-assessment-pack-sample.csv,1,3,kol,...ent Pack                 | 110055 | | i **kol** use will                            |  ...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The text 'i kol use will' is clearly garbled and indicates a parsing error from the original document.
Drama,gcse-drama---unit-1-non-exam-assessment-pack-sample.csv,2,6,audio visual,...itable format):  - audio presentation - **audio visual** presentation - PowerPoint - written pro...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,Audio-visual should be hyphenated as a compound adjective modifying 'presentation' in UK English.
Drama,gcse-drama---unit-1-non-exam-assessment-pack-sample.csv,3,9,has,...mining the extent to which the learners **has** met the criteria within the relevant ba...,PassCode.LTC,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,100,The verb 'has' does not agree with the plural subject 'learners'; it should be 'have'.
Drama,gcse-drama---unit-1-non-exam-assessment-pack-sample.csv,4,14,has,...mining the extent to which the learners **has** met the criteria within the relevant ba...,PassCode.LTC,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,100,The verb 'has' does not agree with the plural subject 'learners'; it should be 'have'.
Drama,gcse-drama---unit-1-non-exam-assessment-pack-sample.csv,5,14,and,...tifying individual levels of achievement** and** they do not correlate with grade bounda...,PassCode.LTC,ErrorCategory.POSSIBLE_AMBIGUOUS_GRAMMATICAL_ERROR,85,A comma should precede 'and' when it connects two independent clauses to improve clarity in formal writing.
Drama,gcse-drama---unit-1-non-exam-assessment-pack-sample.csv,6,15,ofperformance,...re number | | Name of centre | | Date(s)**ofperformance**                                        ...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'of' and 'performance' have been merged due to a parsing error; a space is required.
Drama,gcse-drama---unit-1-non-exam-assessment-pack-sample.csv,7,18,Proforma,"...# <span id=""page-18-0""></span>Programme **Proforma** Unit 1  ### Unit 1: Devising Theatre  T...",PassCode.LTC,ErrorCategory.FALSE_POSITIVE,95,"Proforma is a correct and commonly used term for a standard form or document, especially in a title."
Drama,gcse-drama---unit-1-non-exam-assessment-pack-sample.csv,8,18,pro-forma,"...u wish to do so, please photo-copy this **pro-forma** for additional groups. Please ensure th...",PassCode.LTC,ErrorCategory.STYLISTIC_PREFERENCE,80,Pro-forma (hyphenated) is an acceptable variant of proforma (one word) when used as a noun.
Drama,gcse-drama---unit-1-non-exam-assessment-pack-sample.csv,9,18,ame,...                    | Centre Na       | **ame**:                                       ...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,ame is a fragment of 'Name' and indicates a parsing error in the table cell.
Drama,gcse-drama---unit-1-non-exam-assessment-pack-sample.csv,10,18,Tele,...----------|--|--|--|--| | Centre Number:**Tele**                                        ...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,The word 'Telephone' has been incorrectly split across two table cells due to a parsing error.
Drama,gcse-drama---unit-1-non-exam-assessment-pack-sample.csv,11,18,ephone,...                                      | **ephone**:                                   |  |...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,The word 'Telephone' has been incorrectly split across two table cells due to a parsing error.
Drama,gcse-drama---unit-1-non-exam-assessment-pack-sample.csv,12,18,href,"...LS | Acting < as applicable | Design <a **href**=""mailto:base;"">as applicable</a> | Char...",PassCode.LTC,ErrorCategory.PARSING_ERROR,90,"HTML tags like 'href' should not be visible in the final document, indicating a parsing or rendering error."
Drama,gcse-drama---unit-1-non-exam-assessment-pack-sample.csv,13,18,or,"...e;"">as applicable</a> | Character played** or** design skill selected |  |  |  |  | |  ...",PassCode.LTC,ErrorCategory.FALSE_POSITIVE,99,The conjunction 'or' is used correctly in this context and does not require a comma.
Drama,gcse-drama---unit-1-non-exam-assessment-pack-sample.csv,14,18,cting,"...                        |  |  |  |  | | **cting** es p | 2 | 10, |  |  |  |  |  |  |  | |...",PassCode.LTC,ErrorCategory.PARSING_ERROR,90,The word 'Acting' appears to be truncated or garbled ('cting') due to a parsing error in the table.
Drama,gcse-drama---unit-1-non-exam-assessment-pack-sample.csv,15,18,es p,"...                  |  |  |  |  | | cting **es p** | 2 | 10, |  |  |  |  |  |  |  | | tes ...",PassCode.LTC,ErrorCategory.PARSING_ERROR,90,The phrase 'es p' is garbled text resulting from a parsing error within the table structure.
Drama,gcse-drama---unit-1-non-exam-assessment-pack-sample.csv,16,18,tes,"...es p | 2 | 10, |  |  |  |  |  |  |  | | **tes** a didat | 3 | <i>k0</i> ) |  |  |  |  |...",PassCode.LTC,ErrorCategory.PARSING_ERROR,90,"The word 'tes' is part of garbled text ('tes a didat') likely intended to be 'candidates', indicating a parsing error."
